text,label,source
"The CDC is spending money on things like jazzercise, urban gardening and massage therapy that could be redirected to Ebola.",1,liar_en
The passage of the teacher tenure bill in the Fla. Legislature was like the health care bill in Congress because one party jammed it through.,1,liar_en
Says Marco Rubio was for immigration reform and a pathway to citizenship before he was against it.,1,liar_en
Says Betty Sutton and House Democrats gutted Medicare by $741 billion to pay for Obamacare.,1,liar_en
On opposing citizenship for illegal immigrants,1,liar_en
Nearly half of all pregnancies in the U.S. are unintended.,0,liar_en
Says Rob Portman said the auto rescue was a lousy deal for Ohio.,0,liar_en
The state of Ohio has one of the lowest unemployment rates in the nation right now and is leading the pack in terms of job creation.,1,liar_en
"Our tax code is . . . 80,000 pages.",2,liar_en
"The gun epidemic is the leading cause of death of young African-American men, more than the next nine causes put together.",0,liar_en
Austin is effectively imposing a ban on barbecue restaurants.,2,liar_en
Proximity to high-voltage power lines lowers property values by as much as 30 percent.,1,liar_en
"Says Barack Obama has the legal authority to let in really however many refugees he wants, from whatever country.",1,liar_en
The families that are covered through the Low Income Pool is a different group of individuals than are covered by Obamacare.,1,liar_en
"Republicans Chuck Grassley, John Boehner and John Mica flip-flopped on providing end-of-life counseling for the elderly.",1,liar_en
I did not I did not I do not say that. I do not say that climate change is a hoax perpetrated by the Chinese.,1,liar_en
Under the Obama plan . . . all the health care in this country is eventually going to be run by the government.,2,liar_en
There is a federal criminal law that says its a crime to transport dentures across state lines.,0,liar_en
About 22 percent of adults in Rhode Island and approximately 30 percent of youth (ages 10-17) are considered obese.,1,liar_en
Says Jeb Bush flip-flop-flip(ped) on immigration.,0,liar_en
"Since President Obama took office, over 88,000 Ohio workers have lost their jobs.",1,liar_en
We have unemployment that rivals the Great Depression.,2,liar_en
Theres 400 more people working in health care today in New Hampshire than when we passed the budget.,2,liar_en
"Says Bernie Sanders wins California landslide, But ⅔ of his votes arent counted.",2,liar_en
The U.S. economy is recovering slower than Europe,2,liar_en
"Says Kurt Schrader voted to cut $500 billion from Medicare, threatening thousands of Oregon seniors and their access to their current coverage.",1,liar_en
"The IRS is going to be in charge of a huge national database on health care that will include Americans personal, intimate, most close-to-the-vest-secrets.",2,liar_en
The city of Pembroke Pines doesnt have a vote in a plan to build a detention center in Southwest Ranches.,1,liar_en
On job creation numbers in the latest Start-Up NY report: This is a significant number of overcounts in the compilation that Ive looked at.,2,liar_en
Big soda has a lot of money.They make a lot of profit off their product and they market in neighborhoods that suffer from these very things that were trying to cure.,0,liar_en
Says Hillary Clinton wants to let people just pour in. You could have 650 million people pour in and we do nothing about it. Think of it. Thats what could happen. You triple the size of our country in one week.,2,liar_en
Sen. McConnell says its not his job to bring jobs to Kentucky.,1,liar_en
The U.S. doesnt make television sets anymore.,0,liar_en
"In the 2012 election, there were more votes cast than registered voters in St. Lucie County, and Palm Beach County had 141 percent turnout.",2,liar_en
"The U.S. deficit ""increases at $3 million per second.""",2,liar_en
The Pell bridge is a tourism bridge essentially and not a commuter bridge.,2,liar_en
"Obama ""voted for and even sponsored amendments that were intended to kill the (immigration overhaul) legislation.""",1,liar_en
BP is setting up claims offices throughout the state.,0,liar_en
(After the auto bailout) General Motors is back on top as the worlds No. 1 automaker.,1,liar_en
"My opponent here has accepted money from Freddie Mac, Fannie Mae (and) hosted subprime mortgage seminars.",1,liar_en
House Democrats have a two-to-one advantage money-wise against House Republicans.,0,liar_en
"When Mitt Romney was governor, Massachusetts lost 40,000 manufacturing jobs, a rate twice the national average, and fell to 47th in job creation, fourth from the bottom.",1,liar_en
The Affordable Care Act basically puts a penalty or a tax on employers for every new job they create.,1,liar_en
"President Barack Obama wants to take in 250,000 (people) from Syria.",2,liar_en
"Access for 12,000 women to use Planned Parenthood -- not for the right to choose, but for basic health care -- was taken away by Wisconsin Gov. Scott Walker and Lt. Gov. Rebecca Kleefisch.",0,liar_en
One in four inmates is an illegal immigrant.,1,liar_en
[T]he Georgia Dome has returned $10 billion in economic impact to the state of Georgia.,2,liar_en
"The tax on job creating businesses is 35 percent in the United States, second worst in the entire world.",0,liar_en
Says Mitt Romney and Bain Capital are to blame in a womans premature death when they closed the plant where her husband worked.,2,liar_en
"Once a woman enters into the sex trade, her average life expectancy is seven years.",2,liar_en
"Washington, D.C., now has greater population than Wyoming and Vermont, more active duty military than 29 states, more tax revenue than 29 states (and) a larger domestic product than 27 states.",1,liar_en
China owns more of our bonds than do Americans.,2,liar_en
"Why would our president close the embassy to the Vatican? Hopefully, it is not retribution for Catholic organizations opposing Obamacare.",2,liar_en
"Says the federal government could save $175,587 by eliminating a study of the connection between cocaine and risky sex habits of the Japanese quail.",0,liar_en
Clinton said great things about NAFTA until she started running for president.,0,liar_en
A precinct in the Allen West-Patrick Murphy recount has 7 registered voters in Guatemalan community and the tally showed 900 voted!!!!!,2,liar_en
We know that tax cuts are remarkably un-stimulative when you compare them with different kinds of government spending.,1,liar_en
"This year, were off to our best private-sector jobs growth since 1999.",0,liar_en
Sen. George LeMieux voted to let oil companies off the hook and overturn pollution rules.,1,liar_en
"If the space-shuttle program is terminated, Russia and China will be the only nations ...with the capability to launch humans into space.",0,liar_en
When New York Gov. Eliot Spitzer wanted to provide drivers licenses to those who are undocumented. (Hillary Clinton) said dont do it.,0,liar_en
Virginias educational level among whites is higher than Georgias.,0,liar_en
